Core Operations (F8),Operational Viability,Earth (Stability),Have we proven we can buil it?,"""Live"" Test Completion (0 or 1)",?,0,1,N/A,N/A,A binary (0/1) milestone. The ultimate ground-truth for a new venture is a working prototype.,0,Operational Throughput,Earth,Is our product stable and reliable?,Product Uptime %,?,95%,99.90%,N/A,N/A,The bedrock of operational excellence is a system that works consistently.,0,Collaborative Flow,Earth,Are our teams grounded in effective collaboration?,Cross-Functional Team Success Rate,?,70%,95%,N/A,N/A,The bedrock of relational operations. Do teams that work together succeed together?,0,Operational Innovation,Earth,Can we innovate without breaking our core product?,Stability of Experimental Features,?,90%,99%,N/A,N/A,"Measures the uptime and stability of the core system while new, experimental features are being tested.",0,Operational Transparency,Earth,"Is our ""how-to"" documentation grounded and accessible?",Process Documentation Readability Score,?,1,4.5,N/A,N/A,How easy is it for an outsider (or new team member) to read and understand our operational processes?,0,Evolutionary Operations,Earth,Are our operations designed to be self-creating and self-maintaining?,"""Autopoietic"" System Design",?,1,4,N/A,N/A,"(From Varela & Maturana). A 1-5 score on how well our systems are designed to learn, adapt, and sustain themselves without constant intervention.",0,Operations as a Living Art,Earth,Is the sheer beauty and elegance of our process a primary measure of its success?,Beauty as a Core Metric,?,1,5,N/A,N/A,"Is ""beauty"" a formal, non-negotiable metric on par with ""efficiency"" in all operational reviews?",0
Core Operations (F8),Operational Viability,Water (Flow),Is energy flowing into the work?,Founder Hours Logged on Core Ops,Band,0,5,10,20,"The sustainable input of creative ""lifeblood."" Too little is stagnation; too much starves other domains.",0,Operational Throughput,Water,Are our workflows smooth?,Process Efficiency (Flow State),?,1,4,N/A,N/A,"A qualitative score for how ""frictionless"" the core operational processes feel to the team.",0,Collaborative Flow,Water,Does the work feel like a smooth dance?,"""Felt Sense of Flow"" in Ops",?,1,4.5,N/A,N/A,A team survey. The emotional and energetic quality of the operational rhythm.,0,Operational Innovation,Water,How quickly are we turning operational data into insights?,"""Learning Velocity"" from Ops Data",?,30d,7d,N/A,N/A,The time it takes for a key learning from operational data to be translated into a process improvement experiment.,0,Operational Transparency,Water,Are we sharing the human story of our work?,"Flow of ""Behind the Scenes"" Content",Band,0,1,3,5,"A sustainable rhythm of authentic, ""making-of"" content per month.",0,Evolutionary Operations,Water,"Can new, better ways of working flow up organically from the team?","Flow of ""Emergent"" Processes",?,1,4.5,N/A,N/A,"How well does the system allow for and integrate emergent, bottom-up process innovations?",0,Operations as a Living Art,Water,"If our operations were music, what would it sound like? Is it a symphony?","The ""Music"" of Operations",?,1,4.8,N/A,N/A,"A qualitative, synesthetic measure of the harmony, rhythm, and flow of the daily work.",0
Core Operations (F8),Operational Viability,Fire (Action),What is the rhythm of creation?,Development Cycle Time (Days per Iteration),?,90,14,7,N/A,Measures the speed of the action-feedback loop. Ideal is a 7-day cycle; Min is a 90-day cycle.,0,Operational Throughput,Fire,Are we delivering what we promise?,Task Completion Rate (%),?,70%,95%,N/A,N/A,The raw measure of action and output. Do we finish what we start?,0,Collaborative Flow,Fire,How quickly do we help each other get unstuck?,Mean Time to Resolve Internal Blockers,?,48h,4h,N/A,N/A,The speed with which the team swarms to solve internal problems and restore flow.,0,Operational Innovation,Fire,Are we actively seeking a better way to work?,# of Process Improvement Experiments,Band,0,1,3,5,"A sustainable rhythm of testing new workflows, tools, and operational models per quarter.",0,Operational Transparency,Fire,Are we actively sharing our failures and learnings?,"# of Public ""Lessons Learned""",Band,0,1,2,3,The courageous act of publishing post-mortems and sharing wisdom from mistakes per quarter.,0,Evolutionary Operations,Fire,"Are we actively finding surprising, higher uses for our existing tools?","""Exaptation"" Rate",?,1,4,N/A,N/A,"(From evolutionary biology). A score for how well we repurpose existing tools and processes for novel, higher-order functions.",0,Operations as a Living Art,Fire,"How frequently do moments of breathtaking, un-managed genius emerge from our process?",Spontaneous Acts of Operational Genius,?,Low,High,N/A,N/A,"The rate at which the team, in a state of flow, creates novel solutions that transcend the existing process.",0
Core Operations (F8),Operational Viability,Air (Clarity),Is out process understandable?,Process Documentation Clarity (1-5),?,1,4,N/A,N/A,A 1-5 score. Can a new team member understand how the core work gets done?,0,Operational Throughput,Air,Does everyone know their part in the process?,Clarity of Roles in Ops,?,1,4.5,N/A,N/A,Clear roles are the key to efficient and harmonious operational flow.,0,Collaborative Flow,Air,Do our teams communicate clearly with each other?,Clarity of Inter-team Communication,?,1,4.5,N/A,N/A,A 1-5 score on the quality and clarity of information flow between different operational units.,0,Operational Innovation,Air,Is the process for integrating new ideas clear?,Clarity of Innovation-Ops Handoff,?,1,4.5,N/A,N/A,A 1-5 score on the clarity of the process for moving a successful experiment into the core operational workflow.,0,Operational Transparency,Air,Are the metrics we use to run our engine clear to all?,Clarity of Operational Metrics,?,1,4.8,N/A,N/A,"How clearly do we explain the ""why"" behind the KPIs we track internally?",0,Evolutionary Operations,Air,Can our entire operational model be distilled to a few clear principles?,Simplicity of Core Operating Principles,?,10,3,N/A,N/A,"The ultimate sign of mastery. Can our complex ""how"" be explained via a handful of simple, elegant, guiding principles?",0,Operations as a Living Art,Air,"Can the deep wisdom of our process be expressed in a single, simple, paradoxical phrase?","The ""Koan"" of the Process",?,0,1.0,N/A,N/A,"A milestone. Has the team discovered the central ""koan"" or elegant paradox that sits at the heart of its mastery?",0
Core Operations (F8),Operational Viability,Ether (Purpose),Is HOW we build aligned with WHY we build?,Operational-Values Alignment Score (1-5),?,1,4.5,N/A,N/A,A 1-5 score. Measures if the development process itself is a living example of coherence.,0,Operational Throughput,Ether,Is the team proud of the work they do?,Operational Pride,?,1,4.5,N/A,N/A,The soul of operations. The felt sense of quality and purpose in the daily work.,0,Collaborative Flow,Ether,Does the team feel a collective ownership of the work?,Operational Pride & Shared Ownership,?,1,4.8,N/A,N/A,The ultimate measure of a coherent operational culture.,0,Operational Innovation,Ether,Do we find creative joy in making our process beautiful?,Joy in Operational Craftsmanship,?,1,4.5,N/A,N/A,The felt sense of pride and artistry in the operational work itself.,0,Operational Transparency,Ether,Can other organizations learn from how we work?,Operational Model as a Teachable Asset,?,1,4,N/A,N/A,"To what degree has our operational model itself become a piece of influential, teachable IP?",0,Evolutionary Operations,Ether,Is the daily work itself a path to personal and collective evolution?,Operations as a Practice of Mastery,?,1,5,N/A,N/A,The degree to which team members feel their daily operational work is a profound practice for their own growth.,0,Operations as a Living Art,Ether,Is the act of working itself a profound practice of presence?,The Work is the Meditation,?,1,5,N/A,N/A,"The final state where the distinction between ""work,"" ""play,"" and ""spiritual practice"" has completely dissolved.",0
Regenerative Flow (F9),Regenerative Intent & Practice,Earth (Stability),Are our choices grounded in action?,# of Documented Regenerative Choices,?,0,100%,N/A,N/A,This measures the habit of consideration. The goal is to consciously evaluate 100% of key choices.,0,Regenerative Operations,Earth,Are our processes materially efficient?,Waste Reduction %,?,0%,25%,N/A,N/A,"A simple, grounded measure of moving towards a circular model.",0,Stakeholder Relationships,Earth,Are we grounded in our local ecosystem?,Local Community Investment,?,0%,2%,N/A,N/A,The percentage of revenue consciously reinvested into the health of the local community.,0,Regenerative Design,Earth,Is our product designed to be regenerative from the start?,Circularity of Product Design,?,10%,75%,N/A,N/A,A score based on a checklist. What percentage of our product/service is designed according to circular principles?,0,Impact Storytelling,Earth,Is our regenerative claim grounded in objective proof?,Third-Party Impact Verification,?,0,1.0,N/A,N/A,A binary milestone. Have we had our core regenerative claims verified by a respected third party?,0,Generational Regeneration,Earth,Are we grounded in a truly long-term view of our impact?,7-Generation Impact Assessment,?,0,1.0,N/A,N/A,A binary milestone. Have we conducted a formal analysis of the potential impact of our actions on the next seven generations?,0,Creation as a Planetary Act,Earth,Are we grounded in our role as a recognized caretaker of a part of the planet?,The Organization as a Biosphere Steward,?,0,1.0,N/A,N/A,"A milestone. Has the organization taken formal, long-term stewardship over a piece of land, an ecosystem, or a commons?",0
Regenerative Flow (F9),Regenerative Intent & Practice,Water (Flow),Do these choices feel right?,Founder's Felt Sense of Integrity (1-5),?,1,4.5,N/A,N/A,"A 1-5 score. The ultimate internal, emotional compass for regenerative action.",0,Regenerative Operations,Water,Do our eco-choices improve our culture?,Employee Well-being linked to Regen choices,?,1,4,N/A,N/A,A qualitative measure. Does choosing a green supplier make the team feel more aligned and proud?,0,Stakeholder Relationships,Water,Are our supplier relationships built on trust and mutual respect?,Supplier Relationship Health Score,?,1,4.5,N/A,N/A,A 1-5 survey to key suppliers.,0,Regenerative Design,Water,Is our design process a constant flow of awareness?,"Flow of ""Cradle-to-Cradle"" Thinking",?,1,4,N/A,N/A,"A qualitative score. How deeply is the ""waste = food"" principle embedded in our design and R&D culture?",0,Impact Storytelling,Water,Does our story of regeneration inspire a feeling of hope?,Emotional Impact of Our Story,?,1,4.8,N/A,N/A,A qualitative survey. How do people feel after reading our impact report or hearing our story?,0,Generational Regeneration,Water,"Do our decisions embody a deep, emotional care for the future?","""Flow of Care"" for Future Beings",?,1,4.8,N/A,N/A,"A profound, qualitative score. Is our strategic process imbued with a felt sense of responsibility for those not yet born?",0,Creation as a Planetary Act,Water,Is the net result of our existence an increase in the total life force of the planet?,The Flow of Life Force,?,1,5,N/A,N/A,"The ultimate, profound measure of regeneration. Is the world more alive because we exist?",0
Regenerative Flow (F9),Regenerative Intent & Practice,Fire (Action),Are we actively learning?,Hours Spent Researching Regenerative Practices,Band,0,1,3,7,The active pursuit of wisdom. A healthy rhythm of 1-3 hours/week at this stage.,0,Regenerative Operations,Fire,Are we actively making our ops greener?,# of Regenerative Process Improvements,Band,0,1,3,5,A sustainable rhythm of conscious improvements per quarter.,0,Stakeholder Relationships,Fire,Are we actively listening to our ecosystem?,# of Proactive Stakeholder Engagements,Band,0,1,3,5,"A sustainable rhythm of proactive outreach sessions (town halls, feedback forums) per quarter.",0,Regenerative Design,Fire,Are we actively creating things that heal?,# of Products/Features with Net-Positive Impact,?,0,1,N/A,N/A,"At this stage, creating one flagship feature or product that is demonstrably regenerative is a huge milestone.",0,Impact Storytelling,Fire,Are we actively telling the stories of our impact?,# of Impact Cases Published,Band,0,1,2,4,A sustainable rhythm of well-crafted case studies per year.,0,Generational Regeneration,Fire,Are we actively seeding projects that will outlive us?,# of Projects with a 100+ Year Horizon,Band,0,1,1,2,"A single, profoundly ambitious, ""cathedral project"" is a massive signal of long-term vision.",0,Creation as a Planetary Act,Fire,"Are we actively using our surplus to create other, independent regenerative ventures?",Seeding of New Regenerative Worlds,?,0,1.0,N/A,N/A,"A measure of generativity. Are we a ""star nursery,"" actively birthing new, coherent systems into the world?",0
Regenerative Flow (F9),Regenerative Intent & Practice,Air (Clarity),Are we communicating this value?,Clarity of Public Stance on Regeneration (1-5),?,1,4,N/A,N/A,A 1-5 score. How clearly is this value expressed to the outside world?,0,Regenerative Operations,Air,Do we know where our resources come from?,Clarity of Supply Chain Ethics,?,1,4.5,N/A,N/A,The clarity and transparency of your entire supply chain.,0,Stakeholder Relationships,Air,Is our impact on stakeholders clear and honest?,Clarity of Stakeholder Impact Report,?,1,4.8,N/A,N/A,The quality and transparency of reporting on our social and ecological impact.,0,Regenerative Design,Air,Do we clearly understand the full impact of our creations?,"Clarity of ""Life Cycle Assessment""",?,0,1.0,N/A,N/A,A binary score. Have we completed a formal or informal Life Cycle Assessment for our core offering?,0,Impact Storytelling,Air,Is our impact data radical in its transparency?,Clarity and Honesty of Impact Data,?,1,5,N/A,N/A,A 1-5 score. Do we share the failures and challenges with the same clarity as our successes?,0,Generational Regeneration,Air,Is the long-term positive impact we want to create crystal clear?,Clarity of our Regenerative Legacy,?,1,5,N/A,N/A,"Can we articulate, with perfect clarity, the regenerative legacy we intend to leave?",0,Creation as a Planetary Act,Air,"Have we become a clear and powerful voice for the planet, for future generations, for non-human beings?",The Voice of the Voiceless,?,1,5,N/A,N/A,Does our organization act as a channel and an advocate for the parts of the system that cannot speak for themselves?,0
Regenerative Flow (F9),Regenerative Intent & Practice,Ether (Purpose),Are we connected to the larger whole?,Felt Connection to Planetary Purpose (1-5),?,1,4.5,N/A,N/A,"A 1-5 score. The ultimate measure of the ""why"" behind the regenerative impulse.",0,Regenerative Operations,Ether,Are our operations healing or harming?,Operational Regeneration Index,?,0,1,N/A,N/A,The Edge KPI. A sophisticated composite score measuring the net regenerative impact of all ops.,0,Stakeholder Relationships,Ether,Do we feel we are all in this together?,"""Sense of Shared Fate"" with Stakeholders",?,1,4.5,N/A,N/A,A qualitative measure of the deepest level of systemic and planetary alignment.,0,Regenerative Design,Ether,Is our creative process an expression of planetary care?,Design as an Act of Love for the Planet,?,1,5,N/A,N/A,"The ultimate, qualitative measure of the soul of the creative process.",0,Impact Storytelling,Ether,Is our story helping to write a new story for the world?,Our Story's Contribution to the Planetary Narrative,?,1,4.5,N/A,N/A,Does our impact story serve the larger purpose of shifting the global conversation towards regeneration?,0,Generational Regeneration,Ether,Do we see ourselves as caretakers for a small piece of the Earth?,Organization as a Planetary Steward,?,1,5,N/A,N/A,"The ultimate shift in identity, from a business that ""does"" regeneration to a being that is a steward.",0,Creation as a Planetary Act,Ether,"Have we realized we are not ""healing the Earth,"" but are an expression of the Earth's own impulse to heal?",The Organization is the Earth Healing Itself,?,1,5,N/A,N/A,"The final, Monad-level insight of non-duality and total ecological embedding.",0
Foundational Values (F10),Lived Values & Cultural Integrity,Earth (Stability),Are values embedded in our decisions?,"# of Documented ""Value Alignment Checks""",?,0,100%,N/A,N/A,The habit of integrity. We aim to check 100% of key strategic decisions against our values.,0,Formalized Cultural Systems,Earth,Are values embedded in our formal systems?,Values Embodiment Score,?,1,4.5,N/A,N/A,"The Edge KPI. How well are values reflected in hiring, performance reviews, etc.?",0,Values in Relationship,Earth,Are values grounded in our relationships?,Values Embodiment Score,?,1,4.5,N/A,N/A,An Edge KPI. A 360-degree review score on how well team members feel their peers embody the core values.,0,Evolution of Values,Earth,Do our values remain a stable ground during rapid change?,Resilience of Values Under Creative Stress,?,1,4.5,N/A,N/A,"A qualitative score. When a brilliant but ""edgy"" new idea appears, do our values provide a clear filter or do they buckle?",0,Values as a Beacon,Earth,"Are our values grounded in a clear, public artifact?",Public Statement of Values,?,1,5,N/A,N/A,"Is there a beautifully crafted, easily accessible page or document that states what we stand for?",0,Timeless Values,Earth,"Are our core values embedded in a rock-solid, timeless ""constitution""?",Constitutional Integrity,?,1,5,N/A,N/A,The degree to which the venture's deepest principles are protected in its foundational legal and governance documents.,0,Values as Universal Law,Earth,Are our values so stable and universal they serve as a constitution for our entire ecosystem?,The Values as a Public Constitution,?,1,4.8,N/A,N/A,"Are other organizations voluntarily ""ratifying"" our core values as part of their own governance?",0
Foundational Values (F10),Lived Values & Cultural Integrity,Water (Flow),Does the team feel the values are real?,"Cultural Integrity Score (Team Poll, 1-10)",?,1,9,N/A,N/A,A 1-10 team poll. The emotional truth of the culture.,0,Formalized Cultural Systems,Water,How well does information and empathy flow?,Internal Communication Flow,?,1,4,N/A,N/A,"A measure of the health of the internal ""circulatory system.""",0,Values in Relationship,Water,Do our internal communications feel compassionate?,Empathy Score in Communications,?,1,4.5,N/A,N/A,"A qualitative score, perhaps using AI semantic analysis or team surveys on internal emails and messages.",0,Evolution of Values,Water,Is our understanding of our own values deepening?,Flow of New Insights into our Value System,?,1,4,N/A,N/A,How well is the organization learning and evolving its interpretation of its core values as it grows?,0,Values as a Beacon,Water,Does the world feel our values are real?,"""Felt Authenticity"" of Public Values",?,1,4.5,N/A,N/A,An external survey. Do partners and customers perceive our lived actions as being aligned with our stated values?,0,Timeless Values,Water,How well are our values passed on to new generations of the team?,"""Transmission Fidelity"" of Values",?,75%,95%,N/A,N/A,A measure of the effectiveness of the cultural onboarding process.,0,Values as Universal Law,Water,"When people encounter our values, do they feel a sense of profound, self-evident truth?","The ""Felt Sense"" of Universal Truth",?,1,5,N/A,N/A,"The degree to which our values resonate not as opinions, but as archetypes of universal law.",0
Foundational Values (F10),Lived Values & Cultural Integrity,Fire (Action),Are we actively discussing our values?,Time Spent in Values-Based Discussions,Band,0,1,2,5,The active practice of keeping the values alive. A healthy rhythm is 1-2 hours/month.,0,Formalized Cultural Systems,Fire,Are we actively nurturing our culture?,# of Community-Building Rituals,Band,0,1,2,4,"A sustainable rhythm of rituals (e.g., weekly check-ins, monthly celebrations) per month.",0,Values in Relationship,Fire,Are we actively addressing value misalignments?,# of Courageous Conversations,Band,0,1,2,4,"The number of facilitated, intentional conversations per month to heal cultural dissonances.",0,Evolution of Values,Fire,Are we actively exploring the challenging edges of our ethics?,"# of ""Values Edge"" Conversations",Band,0,1,2,3,A healthy rhythm of conversations per quarter focused on the most difficult ethical questions related to our innovations.,0,Values as a Beacon,Fire,Are our leaders actively speaking from our values?,Leadership's Active Voice on Values,Band,0,1,4,8,"A rhythm of articles, talks, or posts per quarter where leadership explicitly connects strategy to values.",0,Timeless Values,Fire,"Do we actively and courageously defend our values, even when it's costly?",Active Defense of Values,?,1,5,N/A,N/A,"A score based on real-world case studies. When faced with a choice between values and profit/convenience, which do we choose?",0,Values as Universal Law,Fire,"Are our values a ""benevolent virus"" of coherence that spreads effortlessly?","Values as an Irresistible, Spreading Fire",?,Low,High,N/A,N/A,"The ""viral coefficient"" of our core ethical and philosophical principles.",0
Foundational Values (F10),Lived Values & Cultural Integrity,Air (Clarity),Are our values clearly stated?,Clarity of Published Values Statement (1-5),?,1,4.5,N/A,N/A,A 1-5 score. How well are the values articulated to the world?,0,Formalized Cultural Systems,Air,Are our shared rules clear and explicit?,Clarity of Code of Conduct,?,1,5,N/A,N/A,"A perfectly clear, written articulation of the cultural ""rules of the road.""",0,Values in Relationship,Air,Can team members give clear examples of our values in action?,Understanding of Values in Action,?,50%,95%,N/A,N/A,"The percentage of the team that can articulate a recent, concrete example of a core value being lived.",0,Evolution of Values,Air,Are our brightest red lines crystal clear to all?,"Clarity of ""Ethical Non-Negotiables""",?,1,5,N/A,N/A,"Are the absolute ethical boundaries, the things we will never do for profit or growth, perfectly clear to everyone?",0,Values as a Beacon,Air,Are our values simple enough to live by?,Simplicity & Memorability of Values,?,1,4.8,N/A,N/A,"Are the core values articulated in a clear, memorable, and non-jargony way?",0,Timeless Values,Air,Are our values clear and resonant across all cultures and times?,Universalizability of Values,?,1,4.5,N/A,N/A,"How well are our values based on deep, universal, archetypal principles rather than narrow, temporary beliefs?",0,Values as Universal Law,Air,"Can our entire ethical system be expressed in a single, universally understood principle?",The Simplicity of Ultimate Truth,?,0,1.0,N/A,N/A,"A milestone. Have we discovered the ""golden rule"" at the heart of our entire constitutional framework?",0
Foundational Values (F10),Lived Values & Cultural Integrity,Ether (Purpose),Is this an authentic expression of who we are?,"Perceived Authenticity of Values (Founder Score, 1-5)",?,1,5,N/A,N/A,"A 1-5 founder score. The final, sovereign check of authenticity.",0,Formalized Cultural Systems,Ether,Does the team feel the culture is authentic?,Cultural Integrity Score,?,1,4.5,N/A,N/A,A team poll. The ultimate measure of the soul of the lived culture.,0,Values in Relationship,Ether,Does our culture feel like a true and safe home?,Cultural Integrity Score,?,1,4.8,N/A,N/A,A team poll. The ultimate measure of the soul of the lived culture.,0,Evolution of Values,Ether,Do our values themselves inspire new creations?,Values as a Source of Innovation,?,1,4.5,N/A,N/A,To what degree are our best new ideas born directly from a deep meditation on our core values?,0,Values as a Beacon,Ether,"Do our values inspire people, even outside our company?",Values as a Source of Public Inspiration,?,1,4.5,N/A,N/A,"To what degree are our values becoming a ""north star"" that helps others navigate their own journeys?",0,Timeless Values,Ether,Do our values connect us to the timeless and the transcendent?,Values as a Connection to the Sacred,?,1,5,N/A,N/A,The ultimate purpose of values: to be a bridge between the mundane and the magnificent.,0,Values as Universal Law,Ether,"Have we transcended the need for ""values"" because our every action is a direct expression of coherence?",There is Only Coherence,?,1,5,N/A,N/A,"The final state, where ethics are no longer a filter for action, but are the very source of action itself.",0
Funding Pipeline (F11),Pipeline Viability & Coherence,Earth (Stability),Do we have a target list?,# of Potential Funders Identified,?,0,20,N/A,N/A,"The raw material for the pipeline. A list of 20 well-researched, aligned prospects is a solid foundation.",0,Financial System Integrity,Earth,Do our financial systems meet professional standards?,Investor Readiness Score,?,0%,100%,N/A,N/A,The Edge KPI. A checklist score measuring the robustness of your financial documentation.,0,Investor Relationships,Earth,Do our funders have a stable trust in our team and vision?,Investor Trust & Confidence Score,?,1,4.5,N/A,N/A,A 1-5 survey to key investors.,0,Creative Capital,Earth,Is our creativity grounded in a real financial commitment?,R&D Investment as a % of Revenue,?,1%,15%,N/A,N/A,"A duplicate, confirming its importance. The financial bedrock of innovation.",0,Capital as Communication,Earth,Is the foundation of our capital clear to all?,Transparency of Funding Sources,?,1,5,N/A,N/A,Are we radically transparent about who has funded us and under what terms?,0,Legacy Capital,Earth,Is our financial vision grounded in a structure of permanence?,Creation of an Endowment / Foundation,?,1,1.0,N/A,N/A,A binary milestone. Have we created a legal and financial structure designed to carry the mission forward for generations?,0,Capital as a Field of Grace,Earth,"Is our financial body a self-sustaining, permanent gift to the world?",The Venture as a Permanent Endowment,?,0,1.0,N/A,N/A,"The milestone of becoming a fully endowed, self-sustaining foundation that exists purely for its mission.",0
Funding Pipeline (F11),Pipeline Viability & Coherence,Water (Flow),Are we building relationships?,Strength of Relationship with Top Prospects (1-5),?,1,4,N/A,N/A,A 1-5 score for the quality of the relationship with the top 3-5 prospects.,0,Financial System Integrity,Water,How accurate is our financial forecasting?,Predictability of Financial Projections,?,50%,85%,N/A,N/A,Measures the forecast variance. How well do we understand the financial flow of our own venture?,0,Investor Relationships,Water,"Is there a healthy, transparent flow of information?",Flow of Communication with Investors,Band,1,2,4,8,"A sustainable rhythm of updates and conversations per quarter. Not too much, not too little.",0,Creative Capital,Water,Is there a liquid pool of capital for pure experimentation?,"Funding for Experimental ""Crazy Ideas""",?,0%,10%,N/A,N/A,"What percentage of the R&D budget is explicitly ""un--pegged,"" available for high-risk, high-reward explorations?",0,Capital as Communication,Water,Do our investors feel a deep connection to our narrative?,"Investor's ""Felt Resonance"" with our Story",?,1,4.5,N/A,N/A,A qualitative score. Do our capital partners feel like true co-authors of our story?,0,Legacy Capital,Water,What is the emotional time-horizon of our funders?,"""Patient Capital"" Ratio",?,1y,20y,N/A,N/A,"The weighted-average time horizon of our primary capital partners. The goal is to be funded by ""cathedral-builders.""",0,Capital as a Field of Grace,Water,"Does capital and energy flow to us, and through us, without resistance or fear?",The Effortless Flow of Abundance,?,1,5,N/A,N/A,"The final state of economic flow, where ""fundraising"" is replaced by the magnetic attraction of resonant resources.",0
Funding Pipeline (F11),Pipeline Viability & Coherence,Fire (Action),Are we making the ask?,# of Funding Opportunities Pursued,Band,0,1,4,10,The rhythm of action. We have already perfected the logic of this plateau.,0,Financial System Integrity,Fire,How quickly can we close our books?,Speed of Financial Reporting,?,15d,3d,N/A,N/A,The speed and efficiency of the core accounting process at the end of each month.,0,Investor Relationships,Fire,Are we actively serving our financial partners?,Speed of Response to Investor Queries,?,72h,24h,N/A,N/A,The speed and quality of response to investor questions and needs.,0,Creative Capital,Fire,Are we actively attracting capital that understands innovation?,"Venture Capital / ""Smart Money"" Attraction",?,1,4.5,N/A,N/A,A 1-5 score on the quality of the venture's relationships with investors who specialize in deep tech or paradigm-shifting ideas.,0,Capital as Communication,Fire,Are we actively nurturing the narrative with our investors?,# of Proactive Investor Updates,Band,1,2,4,8,"A healthy, rhythmic flow of deep and authentic updates to financial partners per quarter.",0,Legacy Capital,Fire,Are we actively funding research that may not pay off for decades?,"Investment in ""Deep Future"" R&D",?,0%,5%,N/A,N/A,"The percentage of the R&D budget allocated to pure, foundational research with a 20+ year time horizon.",0,Capital as a Field of Grace,Fire,"Does our capital actively and continuously seed new, independent, coherent ventures?",The Spontaneous Generation of New Worlds,?,Low,High,N/A,N/A,The ultimate act of generativity: our surplus is the soil for a thousand new forests.,0
Funding Pipeline (F11),Pipeline Viability & Coherence,Air (Clarity),Is our ask clear and compelling?,Clarity of Financial Ask (1-5),?,1,4.5,N/A,N/A,A 1-5 score for the quality of the pitch deck and financial model.,0,Financial System Integrity,Air,Is our business model clear and defensible?,Clarity of Financial Model,?,1,4.5,N/A,N/A,A 1-5 score for the clarity and logic of your financial projections.,0,Investor Relationships,Air,"Are our reports to investors clear, honest, and holistic?",Clarity of Investor Reporting,?,1,5,N/A,N/A,"To what degree does our reporting go beyond simple financials to share the true, coherent story of the venture?",0,Creative Capital,Air,Is our strategy for funding innovation clear and compelling?,Clarity of Innovation Funding Thesis,?,1,4.8,N/A,N/A,How clearly can we articulate our long-term plan for funding the evolution of our product and vision?,0,Capital as Communication,Air,Is the story of our future funding needs clear and compelling?,"Clarity of our Financial ""Ask""",?,1,4.8,N/A,N/A,"How clearly can we articulate what we need next, why we need it, and what it will create?",0,Legacy Capital,Air,"Is our long, long-term vision for value creation clear?","Clarity of our ""100-Year Plan""",?,1,4.5,N/A,N/A,How vividly can we articulate the story of the venture's role in the world a century from now?,0,Capital as a Field of Grace,Air,Is the concept of ownership clear and yet totally fluid?,"The Dissolution of ""Ours"" and ""Theirs""",?,1,5,N/A,N/A,"The state where resources are understood to be stewarded, not owned, and flow to wherever they can create the most coherence for the whole.",0
Funding Pipeline (F11),Pipeline Viability & Coherence,Ether (Purpose),Is this the right money?,Funding Alignment Index (from Edge KPIs),?,1,4.5,N/A,N/A,The ultimate filter. A 1-5 measure of soul-level alignment with potential funders.,0,Financial System Integrity,Ether,Is our funding strategy aligned with our soul?,Funding Alignment Index,?,1,4.5,N/A,N/A,The Edge KPI. The ultimate check that your financial structure serves your purpose.,0,Investor Relationships,Ether,Do our investors truly share our 'why'?,Investor-Mission Resonance,?,1,4.8,N/A,N/A,"A deep, qualitative assessment of the soul-level alignment with your capital partners.",0,Creative Capital,Ether,Is our funding model itself an act of creative purpose?,Capital as a Fuel for Planetary Transformation,?,1,4.5,N/A,N/A,"Do our investors share our deepest, Monad-level vision for what this capital is here to create?",0,Capital as Communication,Ether,Does how we are funded become a story that inspires others?,Our Funding Model as an Inspiring Story,?,1,4.5,N/A,N/A,"Does our approach to ""conscious capital"" itself become an influential piece of our brand?",0,Legacy Capital,Ether,"Do we see our capital not as ours, but as a trust for the future?",Capital as a Generational Trust,?,1,5,N/A,N/A,The ultimate shift in the consciousness of capital.,0,Capital as a Field of Grace,Ether,"Have we become a living embodiment of a new, more beautiful economic paradigm?",The Economy of the Gift,?,1,5,N/A,N/A,"The final state, where all financial transactions are experienced as a joyful, sacred, and continuous exchange of gifts.",0
Risk & Resilience (F12),Systemic Fragility Assessment,Earth (Stability),Are we structurally fragile?,Bus Factor,?,1,2,N/A,N/A,The ultimate measure of stability. We have perfected the logic of this metric.,0,Risk Management Systems,Earth,Are our core systems protected?,Operational Risk Shield,?,1,4.5,N/A,N/A,The Edge KPI. A measure of the robustness of your operational safeguards.,0,Relational Resilience,Earth,Are we grounded in a strong support system?,"""Strength of Support Network""",?,1,4.5,N/A,N/A,"A 1-5 qualitative score of the strength, diversity, and reliability of the founder's and team's support network.",0,Innovative Resilience,Earth,Are our creative bets grounded in a resilient strategy?,Diversity of Innovation Portfolio,?,1,4,N/A,N/A,"A 1-5 score. Are we balancing incremental improvements with radical new ideas, creating a resilient portfolio of innovation?",0,Resilience through Story,Earth,Are we grounded enough to share our biggest failures?,"Publication of a ""Failure Report""",?,0,1.0,N/A,N/A,"A binary milestone. Have we had the courage to publish an annual, honest report of our biggest mistakes and learnings?",0,"""Anti-Fragile"" Vision",Earth,"Is the vision held by a resilient group, not a single individual?",Redundancy of Core Vision,?,1,3,N/A,N/A,"A ""Bus Factor"" for the vision itself. How many people in the organization are true ""culture carriers"" who could steward the vision?",0,Resilience as Being,Earth,"Is our structure so fundamentally sound it is like an eternal, beautiful knot in the fabric of spacetime?",The Organization as an Eternal Knot,?,1,5,N/A,N/A,"A measure of the timeless, archetypal integrity of the venture's very form.",0
